369.900,  7.2531e-07
370.000,  7.4368e-07
370.100,  7.6252e-07
370.200,  7.8181e-07
370.300,  8.0159e-07
370.400,  8.2185e-07
370.500,  8.4262e-07
370.600,  8.6389e-07
370.700,  8.8570e-07
370.800,  9.0804e-07
370.900,  9.3093e-07
371.000,  9.5438e-07
371.100,  9.7842e-07
371.200,  1.0030e-06
371.300,  1.0283e-06
371.400,  1.0541e-06
371.500,  1.0806e-06
371.600,  1.1078e-06
371.700,  1.1356e-06
371.800,  1.1640e-06
371.900,  1.1932e-06
372.000,  1.2231e-06
372.100,  1.2538e-06
372.200,  1.2851e-06
372.300,  1.3173e-06
372.400,  1.3502e-06
372.500,  1.3840e-06
372.600,  1.4185e-06
372.700,  1.4540e-06
372.800,  1.4902e-06
372.900,  1.5274e-06
373.000,  1.5655e-06
373.100,  1.6045e-06
373.200,  1.6444e-06
373.300,  1.6853e-06
373.400,  1.7272e-06
373.500,  1.7702e-06
373.600,  1.8141e-06
373.700,  1.8592e-06
373.800,  1.9053e-06
373.900,  1.9525e-06
374.000,  2.0009e-06
374.100,  2.0505e-06
374.200,  2.1013e-06
374.300,  2.1533e-06
374.400,  2.2065e-06
374.500,  2.2611e-06
374.600,  2.3169e-06
374.700,  2.3742e-06
374.800,  2.4328e-06
374.900,  2.4928e-06
375.000,  2.5542e-06
375.100,  2.6171e-06
375.200,  2.6816e-06
375.300,  2.7476e-06
375.400,  2.8152e-06
375.500,  2.8844e-06
375.600,  2.9553e-06
375.700,  3.0278e-06
375.800,  3.1022e-06
375.900,  3.1783e-06
376.000,  3.2562e-06
376.100,  3.3360e-06
376.200,  3.4177e-06
376.300,  3.5013e-06
376.400,  3.5870e-06
376.500,  3.6747e-06
376.600,  3.7645e-06
376.700,  3.8565e-06
376.800,  3.9506e-06
376.900,  4.0470e-06
377.000,  4.1457e-06
377.100,  4.2467e-06
377.200,  4.3502e-06
377.300,  4.4561e-06
377.400,  4.5645e-06
377.500,  4.6755e-06
377.600,  4.7892e-06
377.700,  4.9055e-06
377.800,  5.0246e-06
377.900,  5.1466e-06
378.000,  5.2714e-06
378.100,  5.3992e-06
378.200,  5.5300e-06
378.300,  5.6639e-06
378.400,  5.8010e-06
378.500,  5.9413e-06
378.600,  6.0849e-06
378.700,  6.2320e-06
378.800,  6.3825e-06
378.900,  6.5365e-06
379.000,  6.6942e-06
379.100,  6.8556e-06
379.200,  7.0208e-06
379.300,  7.1899e-06
379.400,  7.3629e-06
379.500,  7.5401e-06
379.600,  7.7214e-06
379.700,  7.9069e-06
379.800,  8.0969e-06
379.900,  8.2912e-06
380.000,  8.4902e-06
380.100,  8.6938e-06
380.200,  8.9021e-06
380.300,  9.1154e-06
380.400,  9.3336e-06
380.500,  9.5569e-06
380.600,  9.7855e-06
380.700,  1.0019e-05
380.800,  1.0259e-05
380.900,  1.0504e-05
381.000,  1.0754e-05
381.100,  1.1011e-05
381.200,  1.1273e-05
381.300,  1.1542e-05
381.400,  1.1817e-05
381.500,  1.2098e-05
381.600,  1.2386e-05
381.700,  1.2680e-05
381.800,  1.2982e-05
381.900,  1.3290e-05
382.000,  1.3605e-05
382.100,  1.3928e-05
382.200,  1.4258e-05
382.300,  1.4596e-05
382.400,  1.4942e-05
