t(s),Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Flux surface 1: solute,Average T volume 1
47739.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47740.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47741.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47742.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47743.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47744.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47745.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47746.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47747.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47748.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47749.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47750.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47751.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47752.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47753.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47754.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47755.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47756.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47757.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47758.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47759.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47760.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47761.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47762.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47763.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47764.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47765.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47766.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47767.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47768.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47769.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47770.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47771.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47772.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47773.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47774.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47775.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47776.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47777.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47778.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47779.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47780.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47781.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47782.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47783.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47784.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47785.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47786.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47787.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47788.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47789.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47790.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47791.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47792.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47793.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47794.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47795.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47796.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47797.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47798.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47799.661623963395,7.601597506526737e+20,3.0529976275767735e+20,6.433909999675278e+19,3.880102999999841e+20,-33600412542.967285,293.0
47800.661623963395,7.601597506131235e+20,3.0522078971332795e+20,6.4339099998834885e+19,3.8801029999999916e+20,-39396887297.49359,293.6616239633927
47801.661623963395,7.601597505652541e+20,3.0509744546303305e+20,6.433909999873511e+19,3.8801029999999916e+20,-47617003274.09954,294.6616239633956
47802.661623963395,7.601597505073852e+20,3.049691749913493e+20,6.4339099998599995e+19,3.8801029999999916e+20,-57513687655.496346,295.66162396339575
47803.661623963395,7.601597504375268e+20,3.048358250822533e+20,6.433909999845277e+19,3.8801029999999916e+20,-69397748834.10068,296.66162396339774
47804.661623963395,7.601597503533027e+20,3.0469723953878925e+20,6.43390999982892e+19,3.8801029999999916e+20,-83644236228.43918,297.66162396339234
47805.661623963395,7.601597502518911e+20,3.045532592181036e+20,6.433909999810799e+19,3.8801029999999916e+20,-100697924790.29478,298.66162396339456
47806.661623963395,7.601597501299403e+20,3.044037220516148e+20,6.433909999791152e+19,3.8801029999999916e+20,-121084115495.45699,299.66162396339405
47807.661623963395,7.601597499834728e+20,3.042484630693042e+20,6.433909999769678e+19,3.8801029999999916e+20,-145421943850.3011,300.6616239633971
47808.661623963395,7.601597498077908e+20,3.04087314428245e+20,6.433909999745995e+19,3.8801029999999916e+20,-174439993282.02972,301.6616239633912
47809.661623963395,7.601597495973236e+20,3.039201054455657e+20,6.4339099997198836e+19,3.8801029999999916e+20,-208994476759.0662,302.66162396339456
47810.661623963395,7.601597493454959e+20,3.037466626359587e+20,6.433909999691625e+19,3.8801029999999916e+20,-250090285934.91995,303.66162396339365
47811.661623963395,7.601597490445517e+20,3.0356680975391215e+20,6.433909999660603e+19,3.8801029999999916e+20,-298905330456.24896,304.6616239633962
47812.661623963395,7.601597486853487e+20,3.033803678407998e+20,6.4339099996265595e+19,3.8801029999999916e+20,-356818622072.612,305.661623963398
47813.661623963395,7.601597482571277e+20,3.0318715527698357e+20,6.433909999589555e+19,3.8801029999999916e+20,-425442658109.24585,306.66162396339377
47814.661623963395,7.601597477472344e+20,3.02986987839069e+20,6.433909999548873e+19,3.8801029999999916e+20,-506660678426.17145,307.6616239633978
47815.661623963395,7.601597471408153e+20,3.027796787624589e+20,6.433909999504545e+19,3.8801029999999916e+20,-602669499260.7015,308.6616239633959
47816.661623963395,7.60159746420448e+20,3.0256503880934366e+20,6.4339099994562675e+19,3.8801029999999916e+20,-716028704001.0076,309.6616239633964
47817.661623963395,7.601597455657183e+20,3.0234287634226604e+20,6.433909999403609e+19,3.8801029999999916e+20,-849717071637.5682,310.6616239633937
47818.661623963395,7.601597445527427e+20,3.02112997403382e+20,6.433909999346239e+19,3.8801029999999916e+20,-1007197154135.815,311.6616239633913
47819.661623963395,7.60159743353603e+20,3.018752057995551e+20,6.433909999283759e+19,3.8801029999999916e+20,-1192489227640.2527,312.6616239633957
47820.661623963395,7.601597419357038e+20,3.0162930319339225e+20,6.433909999215866e+19,3.8801029999999916e+20,-1410255745880.5728,313.661623963396
47821.661623963395,7.601597402610355e+20,3.013750892003399e+20,6.4339099991416455e+19,3.8801029999999916e+20,-1665897757843.9373,314.661623963394
47822.661623963395,7.601597382853195e+20,3.011123614919419e+20,6.4339099990612845e+19,3.8801029999999916e+20,-1965664836900.153,315.6616239633979
47823.661623963395,7.601597359570376e+20,3.008409159053587e+20,6.433909998973667e+19,3.8801029999999916e+20,-2316780231058.9707,316.6616239633957
47824.661623963395,7.601597332163072e+20,3.0056054655922903e+20,6.433909998878651e+19,3.8801029999999916e+20,-2727583208928.755,317.66162396339405
47825.661623963395,7.601597299936072e+20,3.0027104597595285e+20,6.433909998775188e+19,3.8801029999999916e+20,-3207690786008.076,318.66162396339394
47826.661623963395,7.601597262083115e+20,2.999722052104621e+20,6.433909998663192e+19,3.8801029999999916e+20,-3768181257438.149,319.66162396339115
47827.661623963395,7.601597217670169e+20,2.9966381398553585e+20,6.433909998541415e+19,3.8801029999999916e+20,-4421802166355.806,320.6616239633933
47828.661623963395,7.601597165616322e+20,2.993456608336836e+20,6.433909998409518e+19,3.8801029999999916e+20,-5183205831662.611,321.6616239633941
47829.661623963395,7.601597104672071e+20,2.990175332456472e+20,6.433909998266708e+19,3.8801029999999916e+20,-6069215587566.212,322.6616239633922
47830.661623963395,7.6015970333946e+20,2.986792178255066e+20,6.433909998111653e+19,3.8801029999999916e+20,-7099126635818.937,323.6616239633965
47831.661623963395,7.601596950119479e+20,2.983305004524016e+20,6.433909997943937e+19,3.8801029999999916e+20,-8295045359246.231,324.6616239633934
47832.661623963395,7.601596852928845e+20,2.9797116644883366e+20,6.433909997762277e+19,3.8801029999999916e+20,-9682271848466.549,325.6616239633929
47833.661623963395,7.601596739615029e+20,2.97601000755514e+20,6.433909997565806e+19,3.8801029999999916e+20,-11289730331314.855,326.661623963399
47834.661623963395,7.601596607639399e+20,2.972197881126839e+20,6.433909997353532e+19,3.8801029999999916e+20,-13150453402978.676,327.66162396339536
47835.661623963395,7.601596454085792e+20,2.96827313247841e+20,6.43390999712373e+19,3.8801029999999916e+20,-15302125600769.688,328.6616239633993
47836.661623963395,7.601596275607833e+20,2.964233610697428e+20,6.4339099968754885e+19,3.8801029999999916e+20,-17787693444580.973,329.66162396339627
47837.661623963395,7.601596068369383e+20,2.960077168685799e+20,6.4339099966072816e+19,3.8801029999999916e+20,-20656048900618.258,330.66162396339683
47838.661623963395,7.601595827977381e+20,2.955801665221443e+20,6.433909996317971e+19,3.8801029999999916e+20,-23962794468249.19,331.6616239633956
47839.661623963395,7.601595549406056e+20,2.9514049670783084e+20,6.433909996005423e+19,3.8801029999999916e+20,-27771098525622.727,332.66162396339126
47840.661623963395,7.601595226911579e+20,2.9468849512024497e+20,6.43390999566858e+19,3.8801029999999916e+20,-32152650669585.043,333.66162396339337
47841.661623963395,7.60159485393623e+20,2.942239506941978e+20,6.433909995305089e+19,3.8801029999999916e+20,-37188727161307.164,334.6616239633971
47842.661623963395,7.601594423000311e+20,2.937466538328068e+20,6.433909994913199e+19,3.8801029999999916e+20,-42971378422959.65,335.6616239633935
47843.661623963395,7.601593925581265e+20,2.9325639664041506e+20,6.4339099944911585e+19,3.8801029999999916e+20,-49604750327528.85,336.6616239633976
47844.661623963395,7.601593351977796e+20,2.9275297315999508e+20,6.433909994036429e+19,3.880102999999991e+20,-57206553299274.13,337.66162396339394
47845.661623963395,7.60159269115772e+20,2.9223617961467612e+20,6.433909993546637e+19,3.880102999999986e+20,-65909693414364.2,338.6616239633946
47846.661623963395,7.601591930587791e+20,2.9170581465299688e+20,6.433909993019815e+19,3.880102999999985e+20,-75864081672969.58,339.66162396339575
47847.661623963395,7.601591056043474e+20,2.9116167959744938e+20,6.433909992452647e+19,3.880102999999985e+20,-87238638130832.98,340.66162396339155
47848.661623963395,7.601590051396344e+20,2.9060357869585233e+20,6.433909991842838e+19,3.880102999999985e+20,-100223509714479.58,341.66162396339274
47849.661623963395,7.601588898377227e+20,2.9003131937504153e+20,6.433909991187209e+19,3.880102999999985e+20,-115032521248488.19,342.6616239633956
47850.661623963395,7.601587576312056e+20,2.8944471249633552e+20,6.433909990482477e+19,3.880102999999985e+20,-131905881278403.27,343.66162396339354
47851.661623963395,7.601586061827884e+20,2.8884357261219653e+20,6.433909989725377e+19,3.880102999999981e+20,-151113165507441.9,344.66162396339854
47852.661623963395,7.601584328526281e+20,2.8822771822346653e+20,6.43390998891192e+19,3.880102999999981e+20,-172956602117532.4,345.6616239633935
47853.661623963395,7.601582346620139e+20,2.875969720365147e+20,6.433909988038754e+19,3.8801029999999805e+20,-197774685485759.2,346.66162396339314
47854.661623963395,7.601580082531212e+20,2.8695116121959845e+20,6.433909987101605e+19,3.8801029999999805e+20,-225946146142004.1,347.66162396339973
47855.661623963395,7.601577498443675e+20,2.862901176576996e+20,6.433909986095912e+19,3.8801029999999805e+20,-257894306020290.03,348.66162396339
47856.661623963395,7.60157455181019e+20,2.856136782050582e+20,6.433909985017115e+19,3.880102999999979e+20,-294091851323750.06,349.6616239634006
47857.661623963395,7.601571194805702e+20,2.849216849345774e+20,6.433909983860418e+19,3.8801029999999785e+20,-335066055618649.44,350.661623963394
47858.661623963395,7.601567373723946e+20,2.8421398538325908e+20,6.4339099826204475e+19,3.8801029999999785e+20,-381404487739970.56,351.6616239633972
47859.661623963395,7.601563028311831e+20,2.8349043279275567e+20,6.433909981291636e+19,3.880102999999978e+20,-433761242383671.06,352.6616239633976
47860.661623963395,7.601558091035684e+20,2.8275088634413043e+20,6.4339099798681846e+19,3.880102999999977e+20,-492863730650790.56,353.6616239633912
47861.661623963395,7.601552486273825e+20,2.8199521138583778e+20,6.433909978343401e+19,3.880102999999975e+20,-559520070921953.8,354.6616239633909
47862.661623963395,7.60154612942839e+20,2.8122327965394705e+20,6.433909976711074e+19,3.8801029999999746e+20,-634627122058922.9,355.6616239633985
47863.661623963395,7.601538925950348e+20,2.8043496948356242e+20,6.433909974963529e+19,3.8801029999999713e+20,-719179201051009.0,356.66162396338785
47864.661623963395,7.601530770269787e+20,2.7963016601039294e+20,6.4339099730937405e+19,3.8801029999999713e+20,-814277529290772.5,357.66162396339905
47865.661623963395,7.601521544623915e+20,2.7880876136138772e+20,6.4339099710937055e+19,3.8801029999999694e+20,-921140452509546.0,358.6616239633944
47866.661623963395,7.601511117774782e+20,2.7797065483333396e+20,6.43390996895426e+19,3.8801029999998914e+20,-1041114479478393.1,359.6616239633953
47867.661623963395,7.601499343607963e+20,2.7711575305828775e+20,6.433909966667086e+19,3.880102999999891e+20,-1175686185070288.0,360.66162396339575
47868.661623963395,7.601486059602763e+20,2.7624397015472534e+20,6.433909964222395e+19,3.880102999999886e+20,-1326495022560332.8,361.6616239633891
47869.661623963395,7.601471085165167e+20,2.7535522786325555e+20,6.433909961609825e+19,3.880102999999884e+20,-1495347089498862.5,362.66162396339087
47870.661623963395,7.601454219812785e+20,2.7444945566576656e+20,6.433909958818669e+19,3.88010299999986e+20,-1684229889966346.2,363.6616239633964
47871.661623963395,7.60143524120185e+20,2.7352659088686963e+20,6.433909955837604e+19,3.880102999999857e+20,-1895328132663506.8,364.6616239633946
47872.661623963395,7.601413902985522e+20,2.72586578776521e+20,6.433909952654394e+19,3.880102999999855e+20,-2131040602431994.2,365.66162396340064
47873.661623963395,7.601389932492423e+20,2.7162937257273606e+20,6.433909949256e+19,3.8801029999998416e+20,-2393998137182034.0,366.66162396339377
47874.661623963395,7.601363028213793e+20,2.7065493354332258e+20,6.433909945629282e+19,3.880102999999837e+20,-2687082737121049.0,367.66162396339365
47875.661623963395,7.601332857088267e+20,2.6966323100562303e+20,6.433909941759669e+19,3.880102999999806e+20,-3013447826038137.0,368.66162396340076
47876.661623963395,7.60129905157218e+20,2.6865424232331392e+20,6.433909937631383e+19,3.8801029999998e+20,-3376539675615624.0,369.6616239633907
47877.661623963395,7.601261206484114e+20,2.676279528793481e+20,6.4339099332288135e+19,3.8801029999996935e+20,-3780119994451393.0,370.661623963402
47878.661623963395,7.601218875611708e+20,2.6658435602426436e+20,6.433909928534366e+19,3.880102999999687e+20,-4228289667451097.5,371.66162396339496
47879.661623963395,7.601171568070206e+20,2.6552345299912953e+20,6.4339099235297755e+19,3.880102999999659e+20,-4725513623503264.0,372.6616239633977
47880.661623963395,7.601118744400999e+20,2.644452528325426e+20,6.4339099181962715e+19,3.880102999999608e+20,-5276646783181257.0,373.66162396339917
47881.661623963395,7.601059812400972e+20,2.6334977221123742e+20,6.433909912513033e+19,3.8801029999996004e+20,-5886961027334658.0,374.6616239633913
47882.661623963395,7.600994122672317e+20,2.6223703532399172e+20,6.433909906458485e+19,3.8801029999995886e+20,-6562173096109638.0,375.6616239633914
47883.661623963395,7.600920963885523e+20,2.611070736787183e+20,6.433909900009784e+19,3.880102999999483e+20,-7308473310940102.0,376.6616239633991
47884.661623963395,7.600839557748207e+20,2.5995992589282306e+20,6.433909893142674e+19,3.880102999999397e+20,-8132554973175013.0,377.6616239633884
47885.661623963395,7.600749053674935e+20,2.5879563745713206e+20,6.433909885831386e+19,3.8801029999993586e+20,-9041644267723328.0,378.66162396340053
47886.661623963395,7.600648523155124e+20,2.5761426047395185e+20,6.433909878048982e+19,3.880102999999343e+20,-1.0043530458584406e+16,379.66162396339274
47887.661623963395,7.600536953818584e+20,2.5641585337008505e+20,6.433909869766733e+19,3.880102999999264e+20,-1.1146596122841888e+16,380.6616239633958
47888.661623963395,7.60041324320142e+20,2.55200480585957e+20,6.433909860954115e+19,3.880102999999242e+20,-1.2359847127238304e+16,381.6616239633974
47889.661623963395,7.600276192218315e+20,2.5396821224231492e+20,6.433909851579063e+19,3.880102999999127e+20,-1.369294199920055e+16,382.6616239633893
47890.661623963395,7.600124498351143e+20,2.5271912378634292e+20,6.433909841607458e+19,3.8801029999990715e+20,-1.5156220292320996e+16,383.66162396338916
47891.661623963395,7.599956748568653e+20,2.5145329561942403e+20,6.433909831003157e+19,3.880102999998929e+20,-1.6760729492509794e+16,384.6616239633974
47892.661623963395,7.599771411997105e+20,2.5017081270918185e+20,6.4339098197280375e+19,3.880102999998862e+20,-1.8518249945934508e+16,385.6616239633862
47893.661623963395,7.599566832367234e+20,2.4887176418891615e+20,6.4339098077418594e+19,3.880102999998663e+20,-2.044131723206323e+16,386.6616239633985
47894.661623963395,7.599341220269704e+20,2.475562429479666e+20,6.433909795002006e+19,3.880102999998587e+20,-2.2543241339346644e+16,387.66162396339064
47895.661623963395,7.599092645258072e+20,2.462243452170749e+20,6.43390978146345e+19,3.880102999998434e+20,-2.483812193312105e+16,388.66162396339433
47896.661623963395,7.598819027846096e+20,2.4487617015327962e+20,6.4339097670783345e+19,3.880102999998343e+20,-2.734085894639697e+16,389.66162396340223
47897.661623963395,7.598518131454666e+20,2.4351181942942915e+20,6.433909751796298e+19,3.880102999998141e+20,-3.006715765498024e+16,390.6616239633913
47898.661623963395,7.598187554372222e+20,2.421313968338785e+20,6.433909735563569e+19,3.880102999997902e+20,-3.3033527345768744e+16,391.66162396340354
47899.661623963395,7.597824721802535e+20,2.4073500788647294e+20,6.4339097183241626e+19,3.8801029999977864e+20,-3.62572726293601e+16,392.66162396339587
47900.661623963395,7.597426878083195e+20,2.393227594774077e+20,6.433909700017734e+19,3.8801029999975065e+20,-3.975647641263238e+16,393.6616239633983
47901.661623963395,7.596991079168296e+20,2.3789475953600525e+20,6.4339096805817614e+19,3.8801029999972935e+20,-4.354997350563064e+16,394.66162396340087
47902.661623963395,7.596514185479701e+20,2.364511167368865e+20,6.433909659949031e+19,3.880102999997062e+20,-4.765731383459784e+16,395.6616239633916
47903.661623963395,7.595992855240823e+20,2.3499194025137104e+20,6.433909638048987e+19,3.880102999996745e+20,-5.2098714223343064e+16,396.6616239633919
47904.661623963395,7.595423538417657e+20,2.3351733955220508e+20,6.4339096148064076e+19,3.8801029999964344e+20,-5.689499774505337e+16,397.6616239634
47905.661623963395,7.594802471400418e+20,2.3202742427993018e+20,6.433909590142821e+19,3.880102999996159e+20,-6.206751969016945e+16,398.6616239633889
47906.661623963395,7.594125672568973e+20,2.3052230417924702e+20,6.433909563974007e+19,3.8801029999957135e+20,-6.763807928770627e+16,399.6616239634014
47907.661623963395,7.593388938891315e+20,2.2900208911367304e+20,6.433909536211274e+19,3.880102999995419e+20,-7.362881643333571e+16,400.6616239633936
47908.661623963395,7.592587843711376e+20,2.2746688916655014e+20,6.433909506761499e+19,3.880102999994936e+20,-8.006209283759587e+16,401.6616239633965
47909.661623963395,7.591717735885742e+20,2.2591681483605072e+20,6.43390947552476e+19,3.8801029999944833e+20,-8.696035720771282e+16,402.66162396339894
47910.661623963395,7.590773740430212e+20,2.243519773312012e+20,6.433909442396734e+19,3.880102999993996e+20,-9.434599431254578e+16,403.66162396338973
47911.661623963395,7.589750760836286e+20,2.2277248897512728e+20,6.4339094072657895e+19,3.880102999993406e+20,-1.0224115807643202e+17,404.6616239633897
47912.661623963395,7.588643483212347e+20,2.211784637206213e+20,6.43390937001463e+19,3.8801029999927715e+20,-1.106675891595363e+17,405.66162396339826
47913.661623963395,7.587446382396308e+20,2.1957001778185234e+20,6.433909330518641e+19,3.880102999992083e+20,-1.1964641787087216e+17,406.6616239633866
47914.661623963395,7.586153730174309e+20,2.1794727038445378e+20,6.433909288645986e+19,3.8801029999913514e+20,-1.2919795364311034e+17,407.6616239634
47915.661623963395,7.584759605722298e+20,2.16310344634434e+20,6.433909244256776e+19,3.8801029999905774e+20,-1.3934146274494277e+17,408.6616239633915
47916.661623963395,7.583257908367714e+20,2.146593685043128e+20,6.4339091972032954e+19,3.880102999989754e+20,-1.5009493635405974e+17,409.6616239633948
47917.661623963395,7.581642372741146e+20,2.129944759326497e+20,6.433909147328953e+19,3.8801029999888617e+20,-1.6147485156743638e+17,410.66162396340167
47918.661623963395,7.579906586358385e+20,2.113158080307191e+20,6.433909094467609e+19,3.880102999987866e+20,-1.7349592838328598e+17,411.6616239633878
47919.661623963395,7.578044009638194e+20,2.0962351438750653e+20,6.433909038443395e+19,3.880102999986777e+20,-1.8617088612325555e+17,412.6616239634021
47920.661623963395,7.576047998323079e+20,2.079177544616106e+20,6.4339089790698095e+19,3.880102999985541e+20,-1.9951020313428275e+17,413.66162396339683
47921.661623963395,7.573911828227975e+20,2.0619869904594e+20,6.43390891614948e+19,3.880102999984245e+20,-2.1352188396550928e+17,414.66162396338933
47922.661623963395,7.571628722197546e+20,2.04466531788538e+20,6.433908849472629e+19,3.880102999982902e+20,-2.2821123844760787e+17,415.6616239634026
47923.661623963395,7.569191879107462e+20,2.027214507503825e+20,6.433908778817304e+19,3.880102999981401e+20,-2.4358067726017264e+17,416.66162396339087
47924.661623963395,7.56659450469752e+20,2.0096366997877175e+20,6.433908703947816e+19,3.880102999979712e+20,-2.596295286294541e+17,417.6616239633926
47925.661623963395,7.563829843980365e+20,1.991934210729735e+20,6.433908624614322e+19,3.880102999977894e+20,-2.7635388069690378e+17,418.6616239634008
47926.661623963395,7.560891214925365e+20,1.9741095471725137e+20,6.433908540551703e+19,3.8801029999759734e+20,-2.9374645388714477e+17,419.6616239633897
47927.661623963395,7.557772043077529e+20,1.956165421552995e+20,6.4339084514787254e+19,3.880102999973819e+20,-3.1179650724827066e+17,420.6616239634016
47928.661623963395,7.554465896737572e+20,1.9381047657955092e+20,6.433908357096866e+19,3.880102999971545e+20,-3.304897822128781e+17,421.6616239633945
47929.661623963395,7.550966522300092e+20,1.919930744088527e+20,6.433908257089369e+19,3.880102999969001e+20,-3.498084866260107e+17,422.66162396339666
47930.661623963395,7.547267879326452e+20,1.901646764286515e+20,6.4339081511199834e+19,3.88010299996642e+20,-3.697313210871515e+17,423.66162396340104
47931.661623963395,7.543364174917232e+20,1.88325648769113e+20,6.43390803883177e+19,3.8801029999634455e+20,-3.9023354884085926e+17,424.66162396339007
47932.661623963395,7.539249896945781e+20,1.86476383698512e+20,6.433907919845764e+19,3.880102999960248e+20,-4.11287109471914e+17,425.6616239633901
47933.661623963395,7.534919845721919e+20,1.8461730021176017e+20,6.433907793759565e+19,3.880102999956821e+20,-4.3286077572239744e+17,426.6616239633992
47934.661623963395,7.530369163671431e+20,1.8274884439700567e+20,6.4339076601458745e+19,3.8801029999530626e+20,-4.549203517285861e+17,427.6616239633873
47935.661623963395,7.525593362643774e+20,1.808714895667824e+20,6.433907518550889e+19,3.880102999949013e+20,-4.774289100235899e+17,428.66162396340115
47936.661623963395,7.52058834849643e+20,1.7898573614413064e+20,6.433907368492677e+19,3.8801029999446275e+20,-5.003470637421728e+17,429.66162396339234
47937.661623963395,7.515350442647256e+20,1.770921112983172e+20,6.433907209459315e+19,3.88010299993987e+20,-5.236332696401217e+17,430.66162396339485
